"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"823","LQ","0.5","fc.LQ_rm.0.5",0.548731481481481,0.852,0.146714312427816,0.0754188109956295,0.412850785751683,0.0611145650073329,-0.10225,0.575092673691235,0.121495528035776,0.160597590336758,0.0441176470588235,0.0882352941176471,8
"824","LQ","0.5","fc.LQ_rm.0.5",0.558705925925926,0.774,0.155913007783061,0.140775823695579,0.418991766684628,0.143200889024253,-0.33125,0.444458753241888,0.277577112716432,0.24335318720066,0,0,9
"825","LQ","0.5","fc.LQ_rm.0.5",0.542681481481481,0.642,0.162251211047046,0.0814778662557546,0.708943210116483,0.06143318836095,0.809,0.0828291414096915,0,0,0,0,8
"826","LQ","0.5","fc.LQ_rm.0.5",0.574462222222222,0.557,0.140836315238596,0.106012693337543,0.72044380760933,0.111645201530238,0.43275,0.41020675681092,0.0158382066276803,0.0188048551477337,0,0,7
"827","LQ","0.5","fc.LQ_rm.0.5",0.565998148148148,0.779,0.107903502359068,0.0802916187915126,0.607034792712905,0.133858791134229,0.36975,0.306641348592565,0.0212848297213622,0.0279317769037971,0,0,5
"828","LQ","0.5","fc.LQ_rm.0.5",0.568452222222222,0.778,0.234804763261088,0.147688817061794,0.341712718024906,0.151281486810464,-0.4975,0.323079453592043,0.358674463937622,0.371497208563636,0.0297270955165692,0.0232083448338999,8
"829","LQ","0.5","fc.LQ_rm.0.5",0.582595185185185,0.886,0.302341299183344,0.066627809149175,0.290564178245019,0.0441554896481493,-0.53,0.144925268098194,0.315810973512212,0.174048024042101,0.00657894736842105,0.0131578947368421,8
"830","LQ","0.5","fc.LQ_rm.0.5",0.575621851851852,0.894,0.269728478347953,0.0638892866248426,0.314388549940033,0.0724690822316074,-0.60575,0.181839443832556,0.281697913083362,0.112024190790992,0,0,7
"831","LQ","0.5","fc.LQ_rm.0.5",0.59358037037037,0.804,0.243318115461869,0.0652102674841593,0.35449465706109,0.0694865439562633,-0.528,0.232290048574334,0.291938997821351,0.166712938740227,0.0355392156862745,0.0422394312245443,7
"832","LQ","0.5","fc.LQ_rm.0.5",0.57652962962963,0.726,0.23947999653101,0.0377932793502082,0.345539367606464,0.0390953144245139,-0.35375,0.150087474494043,0.160424549936934,0.0748922525910402,0,0,9
"833","LQ","0.5","fc.LQ_rm.0.5",0.552667037037037,0.763,0.205034183566921,0.0736186599849894,0.75991441995125,0.0741015758534628,0.8105,0.151097099023553,0.0197368421052632,0.0394736842105263,0,0,9
"834","LQ","0.5","fc.LQ_rm.0.5",0.574676666666667,0.848,0.0615186927553626,0.0265373924017033,0.569581859549299,0.0819935223177752,0.4915,0.237578758870962,0.0830968352253182,0.0381346185277128,0.0227826510721248,0.0159130037692551,10
"835","LQ","0.5","fc.LQ_rm.0.5",0.54246962962963,0.778,0.103231470185091,0.139730948702255,0.498581475164213,0.167536845681769,0.103,0.494433682779265,0.125408496732026,0.231624491259209,0,0,7
"836","LQ","0.5","fc.LQ_rm.0.5",0.580352222222222,0.557,0.136029535398558,0.107451441524591,0.720044282411416,0.122461988925443,0.68825,0.162639427364134,0.0340342277261782,0.0328432093149953,0.00657894736842105,0.0131578947368421,7
"837","LQ","0.5","fc.LQ_rm.0.5",0.598775185185185,0.379,0.176402375089618,0.0855605614395421,0.479437504168222,0.162075452588267,-0.21575,0.43472855515444,0.173747276688453,0.136374567287645,0.00735294117647059,0.0147058823529412,8
"838","LQ","0.5","fc.LQ_rm.0.5",0.583225185185185,0.901,0.210136809720781,0.0892151816007928,0.381398100716745,0.0840148503100101,-0.522,0.234428382809477,0.190180311890838,0.200782240611455,0.0394736842105263,0.0789473684210526,9
