"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"557","Q","0.5","fc.Q_rm.0.5",0.539868983957219,0.699,0.0975967142697305,0.0761818029544593,0.557939118682988,0.135330429699164,0.08375,0.583537702295233,0.115163468763172,0.0814278865986186,0.0106382978723404,0.0212765957446809,6
"558","Q","0.5","fc.Q_rm.0.5",0.547141176470588,0.603,0.0771912004477466,0.0355302155502627,0.570717313633919,0.0892390709753046,0.40025,0.500394760830553,0.162664705774552,0.080993536530097,0.0164522513607125,0.0205661590096067,6
"559","Q","0.5","fc.Q_rm.0.5",0.571848663101604,0.598,0.147332662261806,0.0948183808559498,0.436829674460381,0.109597531628883,-0.32975,0.550080221422294,0.288764271446112,0.133518559585335,0.00581395348837209,0.0116279069767442,6
"560","Q","0.5","fc.Q_rm.0.5",0.550007486631016,0.729,0.113887319953406,0.0850455179712611,0.664056307056154,0.0813626723871507,0.68025,0.102766320682735,0.0452196382428941,0.0478559668668014,0,0,5
"561","Q","0.5","fc.Q_rm.0.5",0.515594652406417,0.567,0.13697330052513,0.109891999010129,0.392697478232126,0.0907566448628254,-0.6145,0.232656399009355,0.284629446368684,0.124697729086271,0.0594109076914619,0.0130838569189906,5
"562","Q","0.5","fc.Q_rm.0.5",0.574571122994652,0.883,0.159016788001851,0.0183884011630006,0.739079992094527,0.0203321185908655,0.76775,0.0516228308664555,0.0267011197243755,0.0336027720984172,0,0,6
"563","Q","0.5","fc.Q_rm.0.5",0.563955080213904,0.715,0.0347028086865969,0.0424453483176641,0.548203268919885,0.0679988540751367,0.3605,0.45286532214335,0.0966426594828376,0.0611235420615224,0,0,6
"564","Q","0.5","fc.Q_rm.0.5",0.569468983957219,0.75,0.167705779050184,0.0267119849782121,0.409464604633749,0.0192314436392413,-0.55225,0.0749861098248647,0.360687320175197,0.04947736535266,0.0731073725878278,0.052684293880363,6
"565","Q","0.5","fc.Q_rm.0.5",0.558033689839572,0.185,0.0836345649652236,0.059464166063406,0.483874725029605,0.0750611791627754,-0.326,0.329663464763689,0.187968460791321,0.0842539880154523,0.0324074074074074,0.0648148148148148,6
"566","Q","0.5","fc.Q_rm.0.5",0.541688235294118,0.736,0.0769843429301554,0.0546782330387493,0.622080806846066,0.0676618403074162,0.61525,0.1214780501435,0.114881705059835,0.0650334309405814,0.0203923616838016,0.0152956950526695,5
"567","Q","0.5","fc.Q_rm.0.5",0.523895187165775,0.848,0.124222029824639,0.0493031924252073,0.489012509239035,0.139896842209809,-0.1005,0.735302885437922,0.114774039254494,0.0669438563888585,0.0157627320541719,0.0106865499577128,5
"568","Q","0.5","fc.Q_rm.0.5",0.517233689839572,0.425,0.0795274616411124,0.0775728302426161,0.59631818032707,0.0956762476164917,0.42025,0.335367832884034,0.0856172228636355,0.058787863457799,0.0111331024245423,0.0128807677144446,6
"569","Q","0.5","fc.Q_rm.0.5",0.572106951871658,0.825,0.103927075928084,0.0904289740217754,0.484161585039406,0.0900506138585113,0.06125,0.522007902239037,0.223647076071618,0.120030877614731,0.0150732127476314,0.0182917834466798,5
"570","Q","0.5","fc.Q_rm.0.5",0.560657754010695,0.804,0.0285246592149956,0.0190134126252157,0.573310576691378,0.0263039394399076,0.29325,0.450527376156729,0.0935867832206279,0.0624298260964093,0.0159574468085106,0.0319148936170213,6
"571","Q","0.5","fc.Q_rm.0.5",0.54492513368984,0.318,0.125622760126506,0.0863523857433107,0.426678103917162,0.0896665378862258,-0.26375,0.657578575786448,0.18195979254861,0.0711837741673771,0.0220714900947459,0.0329738723429335,6
"572","Q","0.5","fc.Q_rm.0.5",0.543195721925134,0.237,0.14295278313074,0.030293147644415,0.526256262034271,0.167109619227092,-0.02325,0.774353224740923,0.20739183022706,0.158397637420812,0.0448324994960324,0.063837817384812,6
